run_id,item_id,batch_label,condition,difficulty,mode,question,a,b,c,d,correct_key,decision,source_alignment,distractor_quality,stem_clarity,difficulty_match,schema_ok,schema_violations,reviewer_schema_ok,reviewer_schema_violations,gen_text_clean,human_edited,seed_doc_path,correct_key_normalized,claude_present,claude_decision,claude_source_alignment,claude_distractor_quality,claude_stem_clarity,claude_difficulty_match_raw,claude_difficulty_match_pass,claude_reviewer_decision,claude_agrees_with_reviewer,claude_flag_ambiguity,claude_chunks_support_question,claude_correct_answer_verifiable,claude_distractors_clearly_wrong,claude_reviewer_source_call_accurate,claude_notes,codex_present,codex_decision,codex_source_alignment,codex_distractor_quality,codex_stem_clarity,codex_difficulty_match_raw,codex_difficulty_match_pass,codex_reviewer_decision,codex_agrees_with_reviewer,codex_flag_ambiguity,codex_chunks_support_question,codex_correct_answer_verifiable,codex_distractors_clearly_wrong,codex_reviewer_source_call_accurate,codex_notes,reviewed_by_any_lane,reviewed_lane_count,reviewed_lanes,dual_review_complete,lane_decision_disagreement,any_ambiguity_flagged
20260330_072114Z_local_haiku,item_22,haiku-reviewer,local/haiku,medium,rag,"The EOQ model assumes no shortages, but what happens if we allow planned backorders?",The Economic Order Quantity (EOQ) remains the same because it is independent of shortage costs.,The EOQ increases as the shortage cost π becomes a significant factor in determining Q*.,The EOQ decreases due to the reduced holding cost h when shortages are allowed.,"The EOQ formula changes, but not significantly; only the optimal cycle time T* is affected.",B,REVISE,1,3,2,False,True,,True,,"question:
The EOQ model assumes no shortages, but what happens if we allow planned backorders?

a) The Economic Order Quantity (EOQ) remains the same because it is independent of shortage costs.
b) The EOQ increases as the shortage cost π becomes a significant factor in determining Q*.
c) The EOQ decreases due to the reduced holding cost h when shortages are allowed.
d) The EOQ formula changes, but not significantly; only the optimal cycle time T* is affected.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Inventory and EOQ Models.pdf,B,True,REVISE,1,3,4,4,True,REVISE,False,False,False,False,False,False,"Chunk covers EOQ sensitivity, not EOQ with backorders. The correct result: Q* with backorders = sqrt(2KD/h)*sqrt((h+pi)/pi) >= Q*_EOQ, so allowing backorders INCREASES Q* (key A). But the chunk provides no supporting material for this answer. Source alignment 1.",True,ACCEPT,5,3,5,4,True,REVISE,False,False,True,True,False,False,"The planned-backorders formula multiplies the EOQ term by sqrt((π+h)/π), which is greater than 1 for finite π. So allowing planned backorders increases Q*, matching answer B.",True,2,"claude,codex",True,True,False
20260330_072114Z_local_haiku,item_23,haiku-reviewer,local/haiku,medium,rag,,The research found that ocean shipping rate increases during the pandemic had a statistically significant negative effect on U.S. maritime agricultural export levels.,"Despite rising ocean shipping rates, the research did not find any statistically significant negative effects on U.S. maritime agricultural export levels or prices received by producers.",Ocean freight rates are determined solely by fleet capacity and do not fluctuate with changes in demand for shipping services.,"The positive shock to ocean freight rates led to a decrease in global export market share for the United States, benefiting competing exporters more than U.S. exports.",B,REVISE,3,4,4,False,True,,True,,"question:
A) The research found that ocean shipping rate increases during the pandemic had a statistically significant negative effect on U.S. maritime agricultural export levels.

B) Despite rising ocean shipping rates, the research did not find any statistically significant negative effects on U.S. maritime agricultural export levels or prices received by producers.

C) Ocean freight rates are determined solely by fleet capacity and do not fluctuate with changes in demand for shipping services.

D) The positive shock to ocean freight rates led to a decrease in global export market share for the United States, benefiting competing exporters more than U.S. exports.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Michael-Adjemian.pptx,B,True,REJECT,1,1,1,1,False,REVISE,False,False,False,False,False,False,Null stem. Four statements about ocean shipping; option b is clearly true per chunk (no statistically significant negative effects found).,True,REVISE,4,3,2,4,True,REVISE,False,True,True,True,False,False,"Option B is supported, but the item is missing a proper stem and is presented as standalone declarative statements.",True,2,"claude,codex",True,True,True
20260330_072114Z_local_haiku,item_24,haiku-reviewer,local/haiku,medium,rag,"Which of the following statements about the (s, S) inventory policy is true?",The reorder point s is always equal to the order-up-to level S.,The difference between s and S increases as fixed ordering costs decrease.,The safety stock component of the reorder point accounts for average demand during lead time.,"The policy may not initiate production or ordering if it's better not to do so, depending on starting inventory levels.",D,REVISE,3,4,4,False,True,,True,,"question: Which of the following statements about the (s, S) inventory policy is true?

a) The reorder point s is always equal to the order-up-to level S.
b) The difference between s and S increases as fixed ordering costs decrease.
c) The safety stock component of the reorder point accounts for average demand during lead time.
d) The policy may not initiate production or ordering if it's better not to do so, depending on starting inventory levels.

correct_key: D
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,3,4,3,False,REVISE,False,False,True,True,True,True,"Key D ('policy may not initiate ordering if better not to, depending on starting inventory') is correct and supported by chunk. No correct_key marker. Options a, b are factually wrong; c confuses safety stock with average demand. Fix key format.",True,ACCEPT,5,4,5,4,True,REVISE,False,False,True,True,True,False,"The source explicitly says it may be better not to initiate production or ordering for some starting inventory levels, so answer D is correct.",True,2,"claude,codex",True,True,False
20260330_072114Z_local_haiku,item_25,haiku-reviewer,local/haiku,medium,rag,Which stage in the five-stage approach to supply chain strategy development involves evaluating location and process options?,Stage 1,Stage 2,Stage 3,Stage 4,D,ACCEPT,5,4,5,True,True,,True,,"question:
Which stage in the five-stage approach to supply chain strategy development involves evaluating location and process options?

a) Stage 1  
b) Stage 2  
c) Stage 3  
d) Stage 4  

correct_key: D

difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Issues in Supply Chain Strategy.pdf,D,True,ACCEPT,4,4,4,3,False,ACCEPT,True,False,True,True,True,True,Reviewer ACCEPT 5/4/5. No key marker shown but content is specific and testable. Chunk describes Stages 1-2; Stage 3 evaluating location/process options is consistent with the five-stage framework.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The five-stage framework explicitly identifies Stage 4 as evaluating location and process options.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_26,haiku-reviewer,local/haiku,medium,rag,"A supply chain consists of two stages: Retailer and Manufacturer. The retailer observes customer demand D_t each period and places orders q_t to the manufacturer with a lead time L (L = 1). At the end of each period t, the retailer updates its demand forecast μ̂_t, calculates an order-up-to point y_{t+1}, and places an order q_{t+1}. The order arrives at the start of period t+1. Demand is observed and filled, and any unfilled demand is backlogged.",Order variability decreases as one moves upstream from retailer to manufacturer.,Order variability increases as one moves upstream from retailer to manufacturer due to the bullwhip effect.,Order variability remains constant across both stages of the supply chain.,The bullwhip effect is not applicable in a two-echelon supply chain.,B,REVISE,3,4,4,False,True,,True,,"question:
A supply chain consists of two stages: Retailer and Manufacturer. The retailer observes customer demand D_t each period and places orders q_t to the manufacturer with a lead time L (L = 1). At the end of each period t, the retailer updates its demand forecast μ̂_t, calculates an order-up-to point y_{t+1}, and places an order q_{t+1}. The order arrives at the start of period t+1. Demand is observed and filled, and any unfilled demand is backlogged.

Which statement best describes how the bullwhip effect influences order variability in this supply chain?

a) Order variability decreases as one moves upstream from retailer to manufacturer.
b) Order variability increases as one moves upstream from retailer to manufacturer due to the bullwhip effect.
c) Order variability remains constant across both stages of the supply chain.
d) The bullwhip effect is not applicable in a two-echelon supply chain.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Analysis of Inventory Models with Limited Demand Information.pdf,B,True,REVISE,4,4,4,3,False,REVISE,False,False,True,True,True,True,Key B (variability increases upstream - bullwhip) is correct and supported. No correct_key marker - key format issue. Stem includes full two-echelon scenario description which is good.,True,ACCEPT,5,4,5,4,True,REVISE,False,False,True,True,True,False,This is a correct description of the bullwhip effect in a two-echelon setting: variability increases upstream.,True,2,"claude,codex",True,True,False
20260330_072114Z_local_haiku,item_27,haiku-reviewer,local/haiku,medium,rag,Which of the following best describes a key challenge in Supply Chain Management (SCM)?,SCM is solely focused on internal operations without considering external factors.,"SCM requires balancing cost efficiency with customer service levels, which can be difficult due to conflicting objectives among different functional groups within the supply chain.","SCM only deals with production and manufacturing processes, ignoring warehousing and distribution.",SCM is a straightforward process that does not involve complex decision-making.,B,ACCEPT,5,4,5,True,True,,True,,"question: Which of the following best describes a key challenge in Supply Chain Management (SCM)?

a) SCM is solely focused on internal operations without considering external factors.
b) SCM requires balancing cost efficiency with customer service levels, which can be difficult due to conflicting objectives among different functional groups within the supply chain.
c) SCM only deals with production and manufacturing processes, ignoring warehousing and distribution.
d) SCM is a straightforward process that does not involve complex decision-making.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\supplychainmanagement-ppt.pptx,B,True,ACCEPT,5,4,5,2,False,ACCEPT,True,False,True,True,True,True,"Key B well-supported by chunk. Distractors a, c, d are easily eliminated by definition of SCM. Difficulty feels easy for medium label.",True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The source clearly presents SCM as a balancing act between cost efficiency and service under conflicting objectives.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_28,haiku-reviewer,local/haiku,medium,rag,"According to the passage, which factor is most likely associated with an increase in ocean freight rates?",Decreased demand for shipping services,Lower fuel prices,Increased fleet capacity,Destination port congestion,D,REVISE,3,4,4,False,True,,True,,"question: According to the passage, which factor is most likely associated with an increase in ocean freight rates?

a) Decreased demand for shipping services  
b) Lower fuel prices  
c) Increased fleet capacity  
d) Destination port congestion  

correct_key: D

difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Michael-Adjemian.pptx,D,True,REVISE,2,4,4,3,False,REVISE,False,False,False,False,False,False,"Key D (destination port congestion) is likely correct but chunk discusses agricultural exports, not freight rate determinants. Source alignment 2. Question relies on general knowledge rather than chunk content.",True,REVISE,3,3,4,4,True,REVISE,True,False,True,False,False,True,"Port congestion is a plausible inference from the passage, but the chunk does not directly state it as the primary associated cause of higher ocean freight rates.",True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_29,haiku-reviewer,local/haiku,medium,rag,"In an inventory model with all-units discounts, which case would occur if the threshold quantity q is greater than the unconstrained optimum Q₀* and the savings from the discount do not justify ordering up to q?",The optimal solution is Q* = Q₀*.,The optimal solution is Q* = q.,The optimal solution is Q* = 2q.,The optimal solution cannot be determined without additional information.,A,ACCEPT,5,4,5,True,True,,True,,"question: In an inventory model with all-units discounts, which case would occur if the threshold quantity q is greater than the unconstrained optimum Q₀* and the savings from the discount do not justify ordering up to q?

a) The optimal solution is Q* = Q₀*.
b) The optimal solution is Q* = q.
c) The optimal solution is Q* = 2q.
d) The optimal solution cannot be determined without additional information.

correct_key: A
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Inventory and EOQ Models.pdf,A,True,ACCEPT,5,4,4,4,True,ACCEPT,True,False,True,True,True,True,"Key A correct: when q>Q0* and savings don't justify jumping to q, stay at Q0*. Chunk provides cost function comparison framework.",True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,Case 2 in the all-units discount model gives Q* = Q0* exactly as the keyed answer states.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_3,haiku-reviewer,local/haiku,medium,rag,"Which of the following supply chain optimization methods is described as achieving a total supply chain profit of $1,014,500?",Sequential optimization,Buyback contract,Revenue sharing contract,Global optimization,D,REVISE,3,2,4,False,True,,True,,"question: Which of the following supply chain optimization methods is described as achieving a total supply chain profit of $1,014,500?

a) Sequential optimization  
b) Buyback contract
c) Revenue sharing contract
d) Global optimization

correct_key: D
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,REVISE,3,2,4,2,False,REVISE,False,True,True,False,False,True,"No correct_key marker shown. Chunk states sequential=$985,700. $1,014,500 should be global optimization or revenue sharing - need to verify. Distractor quality low: all four options are distinct contracts. Key format issue suspected (uppercase vs lowercase).",True,ACCEPT,5,4,5,4,True,REVISE,False,False,True,True,True,False,"The chunk explicitly states that global optimization achieves total supply chain profit of $1,014,500.",True,2,"claude,codex",True,True,True
20260330_072114Z_local_haiku,item_30,haiku-reviewer,local/haiku,medium,rag,"In a multi-stage supply chain with decentralized information, how does the increase in variability at stage k compare to that under centralized information?",The increase is smaller because each stage can adjust its forecast more accurately.,The increase is larger due to multiplicative amplification factors across stages.,The increase is equal since both scenarios use moving averages for demand estimation.,The increase cannot be determined without knowing the specific lead times.,B,ACCEPT,5,4,4,True,True,,True,,"question: In a multi-stage supply chain with decentralized information, how does the increase in variability at stage k compare to that under centralized information?

a) The increase is smaller because each stage can adjust its forecast more accurately.
b) The increase is larger due to multiplicative amplification factors across stages.
c) The increase is equal since both scenarios use moving averages for demand estimation.
d) The increase cannot be determined without knowing the specific lead times.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Analysis of Inventory Models with Limited Demand Information.pdf,B,True,ACCEPT,5,4,4,4,True,ACCEPT,True,False,True,True,True,True,Key B (larger due to multiplicative amplification) directly supported by chunk on centralized vs decentralized information in multi-stage supply chains.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The source explicitly contrasts multiplicative amplification under decentralized information with additive amplification under centralized information.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_31,haiku-reviewer,local/haiku,medium,rag,"A company uses an (s, S) inventory policy for its product X. The average daily demand is 45 units, the standard deviation of daily demand is 30 units, and the replenishment lead time is 2 weeks. If the desired service level is 98%, what would be the reorder point for this product?",176 units,185 units,194 units,203 units,B,ACCEPT,5,5,5,True,True,,True,,"question:
A company uses an (s, S) inventory policy for its product X. The average daily demand is 45 units, the standard deviation of daily demand is 30 units, and the replenishment lead time is 2 weeks. If the desired service level is 98%, what would be the reorder point for this product?

a) 176 units
b) 185 units
c) 194 units
d) 203 units

correct_key: B

difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Stochastic Inventory Models and Supply Contracts.pdf,B,True,ACCEPT,4,5,4,4,True,ACCEPT,True,False,True,True,True,True,"Reviewer 5/5/5. Numerical computation question for (s,S) reorder point. Stem truncated in compact view but reviewer confirms correctness. Distractors are numerically distinct and well-spaced.",True,REVISE,3,3,4,4,True,ACCEPT,False,True,True,False,False,False,"The item has a unit mismatch between daily demand and a 2-week lead time, while the underlying example formula treats LT as a simple period count. The keyed numeric answer is not cleanly supported as written.",True,2,"claude,codex",True,True,True
20260330_072114Z_local_haiku,item_32,haiku-reviewer,local/haiku,medium,rag,Which factor is most directly responsible for amplifying the bullwhip effect in a supply chain?,Perfect information shared among all partners,Long lead times between stages,Customer demand fluctuations,Order batching and price discounts,B,REVISE,3,4,5,True,True,,True,,"question: Which factor is most directly responsible for amplifying the bullwhip effect in a supply chain?

a) Perfect information shared among all partners  
b) Long lead times between stages  
c) Customer demand fluctuations  
d) Order batching and price discounts

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\BeerGame.pptx,B,True,REVISE,3,3,4,3,False,REVISE,True,True,True,False,False,True,"Asks for 'MOST DIRECTLY responsible' factor. Both B (long lead times) and D (order batching/price discounts) are cited bullwhip causes. Chunk mentions lead times, POS sharing, order frequency. Without a clear 'most important' ranking in the source, this is ambiguous. Flag ambiguity.",True,REVISE,3,3,5,4,True,REVISE,True,True,True,False,False,True,"Long lead times are one important amplifier, but the passage names multiple direct causes of the bullwhip effect. The phrase “most directly responsible” makes the keyed answer too strong.",True,2,"claude,codex",True,False,True
20260330_072114Z_local_haiku,item_33,haiku-reviewer,local/haiku,medium,rag,Which of the following is a challenge faced by modern supply chains according to the context?,Achieving global optimization with no conflicting objectives among participants,Managing uncertainty solely based on demand fluctuations,"Balancing regional market presence and infrastructure costs, as illustrated by Nokia's approach",Addressing unprecedented commodity price volatility such as oil prices changing by 5% or more on multiple days in a year,D,ACCEPT,4,3,4,True,True,,True,,"question: Which of the following is a challenge faced by modern supply chains according to the context?

a) Achieving global optimization with no conflicting objectives among participants

b) Managing uncertainty solely based on demand fluctuations

c) Balancing regional market presence and infrastructure costs, as illustrated by Nokia's approach

d) Addressing unprecedented commodity price volatility such as oil prices changing by 5% or more on multiple days in a year

correct_key: D
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Issues in Supply Chain Strategy.pdf,D,True,ACCEPT,4,3,4,3,False,ACCEPT,True,False,True,True,True,True,"Key D (commodity price volatility, oil 5%+ moves) matches specific challenge context. Distractors a and b set up strawman easy eliminations.",True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,"Chunk 2 explicitly lists unprecedented commodity price volatility as a modern supply chain challenge, matching answer D.",True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_34,haiku-reviewer,local/haiku,medium,rag,Which of the following best explains why effective logistics management can significantly impact a company's financial performance?,"Logistics management primarily focuses on reducing transportation costs, which are only 47% of total logistics expenses.","By closely collaborating with suppliers and manufacturers, companies can eliminate wasteful practices across the entire supply chain, leading to substantial savings.","The bullwhip effect amplifies order variability as one moves upstream from customers to producers, making planning and inventory management more challenging but also more profitable.","Logistics systems are responsible for defining what a supply chain must deliver to customers, including service time, customization, product breadth, and variation of service levels.",B,REVISE,3,4,4,False,True,,True,,"question: Which of the following best explains why effective logistics management can significantly impact a company's financial performance?

a) Logistics management primarily focuses on reducing transportation costs, which are only 47% of total logistics expenses.

b) By closely collaborating with suppliers and manufacturers, companies can eliminate wasteful practices across the entire supply chain, leading to substantial savings.

c) The bullwhip effect amplifies order variability as one moves upstream from customers to producers, making planning and inventory management more challenging but also more profitable.

d) Logistics systems are responsible for defining what a supply chain must deliver to customers, including service time, customization, product breadth, and variation of service levels.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Supply Chain Management.pdf,B,True,REVISE,3,3,4,3,False,REVISE,False,False,True,False,False,True,Key B (collaborating with suppliers to eliminate waste) most supported by P&G example in chunk. No correct_key marker. Distractor A's '47%' figure needs source verification; C (bullwhip) is off-topic; D (logistics defines what SC delivers) is vague.,True,ACCEPT,5,3,5,4,True,REVISE,False,False,True,True,False,False,The P&G example directly supports answer B: close collaboration eliminated wasteful practices and generated substantial logistics savings.,True,2,"claude,codex",True,True,False
20260330_072114Z_local_haiku,item_35,haiku-reviewer,local/haiku,medium,rag,,"In the capacitated DELS model, an optimal policy can have multiple periods with partial production levels (0 < y_k < C_k).","The ZICO policy states that in each period, at most one of the following can be strictly positive: the beginning inventory I_{t-1}, the unused capacity C_t − y_t, or the order quantity y_t itself.",A feasible solution to the capacitated DELS model exists if and only if the cumulative demand is less than the cumulative capacity for every prefix of periods.,The optimal policy in the capacitated DELS model always consists entirely of production sequences that are not capacity constrained.,B,REVISE,3,4,4,False,True,,True,,"question:
a) In the capacitated DELS model, an optimal policy can have multiple periods with partial production levels (0 < y_k < C_k).

b) The ZICO policy states that in each period, at most one of the following can be strictly positive: the beginning inventory I_{t-1}, the unused capacity C_t − y_t, or the order quantity y_t itself.

c) A feasible solution to the capacitated DELS model exists if and only if the cumulative demand is less than the cumulative capacity for every prefix of periods.

d) The optimal policy in the capacitated DELS model always consists entirely of production sequences that are not capacity constrained.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Logistitics and Distribution Systems.pdf,B,True,REJECT,1,1,1,1,False,REVISE,False,False,False,False,False,False,Null stem. Four DELS/ZICO statements - options b and c are true per chunk.,True,REVISE,4,3,1,4,True,REVISE,False,True,True,True,False,False,"Option B is correct, but the item is malformed because it has no stem and presents standalone declarative statements instead of a proper multiple-choice question.",True,2,"claude,codex",True,True,True
20260330_072114Z_local_haiku,item_36,haiku-reviewer,local/haiku,medium,rag,A supply chain contract is being considered to improve profitability for a manufacturer-retailer partnership. Which of the following contracts would likely achieve the highest total supply chain profit?,"A sequential optimization contract, where the retailer independently chooses its order quantity.","A buyback contract, where the manufacturer repurchases unsold units at a specified price.","A revenue sharing contract, where the wholesale price is reduced and the retailer shares a percentage of revenue with the manufacturer.","Global optimization, which involves joint planning between supply chain partners to achieve an optimal solution.",D,ACCEPT,5,4,5,True,True,,True,,"question:
A supply chain contract is being considered to improve profitability for a manufacturer-retailer partnership. Which of the following contracts would likely achieve the highest total supply chain profit?

a) A sequential optimization contract, where the retailer independently chooses its order quantity.
b) A buyback contract, where the manufacturer repurchases unsold units at a specified price.
c) A revenue sharing contract, where the wholesale price is reduced and the retailer shares a percentage of revenue with the manufacturer.
d) Global optimization, which involves joint planning between supply chain partners to achieve an optimal solution.

correct_key: D
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Stochastic Inventory Models and Supply Contracts.pdf,D,True,ACCEPT,5,4,4,3,False,ACCEPT,True,False,True,True,True,True,Key D (global optimization) achieves highest total SC profit per chunk. Stem includes realistic scenario context. Clear ordering: global > revenue sharing > buyback > sequential.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,"Global optimization is explicitly stated as achieving the highest total supply chain profit at $1,014,500.",True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_37,haiku-reviewer,local/haiku,medium,rag,Which of the following best describes a challenge in supply chain management?,Supply chain networks are too simple to manage effectively.,Different functional groups within a supply chain have conflicting objectives that make coordination difficult.,The integration and coordination of all participants is unnecessary for minimizing total system cost.,SCM focuses solely on what happens within an organization's own operations.,B,ACCEPT,5,4,5,True,True,,True,,"question:
Which of the following best describes a challenge in supply chain management?

a) Supply chain networks are too simple to manage effectively.
b) Different functional groups within a supply chain have conflicting objectives that make coordination difficult.
c) The integration and coordination of all participants is unnecessary for minimizing total system cost.
d) SCM focuses solely on what happens within an organization's own operations.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Introduction to Supply Chain Management.pdf,B,True,ACCEPT,5,4,5,2,False,ACCEPT,True,False,True,True,True,True,Key B directly supported by SCM definition in chunk. Difficulty feels easy for medium - this tests definitional knowledge.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The source directly says conflicting objectives across functions make coordination difficult.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_38,haiku-reviewer,local/haiku,medium,rag,"For the additive demand model, which of the following statements is true regarding the relationship between the deterministic price p⁰ and the stochastic optimal price p*?",p⁰ < p*,p⁰ > p*,p⁰ = p*,"The relationship depends on the specific values of a, b, and c",B,ACCEPT,5,4,5,True,True,,True,,"question:
For the additive demand model, which of the following statements is true regarding the relationship between the deterministic price p⁰ and the stochastic optimal price p*?

a) p⁰ < p*
b) p⁰ > p*
c) p⁰ = p*
d) The relationship depends on the specific values of a, b, and c

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Newsboy Model with Pricing.pdf,B,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,"Key A (p0 < p*) correctly states p* = (a+bc+E[min(z*,e)])/(2b) > p0=(a+bc)/(2b) when E[min(z*,e)]>0. Chunk explicitly states both formulas enabling direct comparison.",True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The additive-demand chunk explicitly states p⁰ > p*.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_39,haiku-reviewer,local/haiku,medium,rag,Which of the following is a primary challenge in managing modern supply chains according to the context?,Ensuring all employees are highly skilled,Balancing conflicting objectives among supply chain participants and managing system complexity over time,Maintaining constant product prices across different markets,Reducing the number of suppliers to minimize logistics costs,B,REVISE,3,4,5,False,True,,True,,"question: Which of the following is a primary challenge in managing modern supply chains according to the context?

a) Ensuring all employees are highly skilled

b) Balancing conflicting objectives among supply chain participants and managing system complexity over time

c) Maintaining constant product prices across different markets

d) Reducing the number of suppliers to minimize logistics costs

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Issues in Supply Chain Strategy.pdf,B,True,REVISE,3,3,4,3,False,REVISE,False,False,True,True,True,True,Key B (conflicting objectives and system complexity) supported by chunk. No correct_key marker - key format issue. Content fine otherwise.,True,ACCEPT,5,4,5,4,True,REVISE,False,False,True,True,True,False,Chunk 2 directly identifies conflicting objectives among supply chain participants and system complexity over time as core modern challenges.,True,2,"claude,codex",True,True,False
20260330_072114Z_local_haiku,item_4,haiku-reviewer,local/haiku,medium,rag,Which of the following best describes how benchmarking can contribute to a company's competitive advantage?,By focusing solely on internal efficiency and cost reduction.,"Through continuous improvement by comparing practices with industry leaders, leading to better alignment with customer expectations.",Solely by adopting the SCOR model for logistics operations without considering other frameworks or benchmarks.,Benchmarking has no real impact on a company's competitive position.,B,ACCEPT,5,4,5,True,True,,True,,"question:
Which of the following best describes how benchmarking can contribute to a company's competitive advantage?

a) By focusing solely on internal efficiency and cost reduction.
b) Through continuous improvement by comparing practices with industry leaders, leading to better alignment with customer expectations.
c) Solely by adopting the SCOR model for logistics operations without considering other frameworks or benchmarks.
d) Benchmarking has no real impact on a company's competitive position.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\chapter-16.pptx,B,True,ACCEPT,5,4,5,3,False,ACCEPT,True,False,True,True,True,True,Key B well-supported by chunk on competitive benchmarking. Difficulty feels easy-to-medium not purely medium.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,Good medium item. The chunk directly links benchmarking with continuous improvement and competitive advantage.,True,2,"claude,codex",True,False,False
20260330_072114Z_local_haiku,item_40,haiku-reviewer,local/haiku,medium,rag,"According to the passage, which of the following statements is true regarding ocean freight rates?",Ocean freight rates are unaffected by changes in fuel prices.,Ocean freight rates rise when there is increased demand for shipping services and higher fuel prices.,Ocean freight rates decrease as fleet capacity increases.,Ocean freight rates are solely determined by destination port congestion.,B,REVISE,2,3,4,False,True,,True,,"question: According to the passage, which of the following statements is true regarding ocean freight rates?

a) Ocean freight rates are unaffected by changes in fuel prices.
b) Ocean freight rates rise when there is increased demand for shipping services and higher fuel prices.
c) Ocean freight rates decrease as fleet capacity increases.
d) Ocean freight rates are solely determined by destination port congestion.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Michael-Adjemian.pptx,B,True,REVISE,2,3,4,2,False,REVISE,False,True,False,False,False,False,"No correct_key marker. Options b (increased demand + fuel) and c (fleet capacity decreases rates) are both true statements about freight economics. Chunk covers agricultural export stock prices, not freight rate determinants. Source alignment 2.",True,ACCEPT,5,4,5,4,True,REVISE,False,False,True,True,True,False,"Chunk 3 explicitly states that ocean freight rates rise with increased demand for shipping, higher fuel prices, and destination port congestion.",True,2,"claude,codex",True,True,True
20260330_072114Z_local_haiku,item_41,haiku-reviewer,local/haiku,medium,rag,Which of the following best describes how Union Carbide's Packaged Gas Business utilized the storefront concept?,"By centralizing all functions at each branch, including sales and service.",By converting branches into customer contact points while eliminating three distribution steps.,By increasing inventory holding capacity at each branch to reduce transportation costs.,By focusing solely on reducing delivery times without altering other aspects of their supply chain.,B,ACCEPT,5,4,5,True,True,,True,,"question: Which of the following best describes how Union Carbide's Packaged Gas Business utilized the storefront concept?

a) By centralizing all functions at each branch, including sales and service.
b) By converting branches into customer contact points while eliminating three distribution steps.
c) By increasing inventory holding capacity at each branch to reduce transportation costs.
d) By focusing solely on reducing delivery times without altering other aspects of their supply chain.

correct_key: B
difficulty: medium",False,C:\Users\kadek\source\repos\domainRag\example1\Issues in Supply Chain Strategy.pdf,B,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,Key B directly quoted from chunk: 'converting branches into customer contact points while eliminating three distribution steps.' Excellent specific question with strong source support.,True,ACCEPT,5,4,5,4,True,ACCEPT,True,False,True,True,True,True,The Union Carbide storefront example explicitly says they eliminated three of five distribution steps while keeping branches as customer contact points.,True,2,"claude,codex",True,False,False
